EventID,Location,SGNetCode,Transect,Quadrat,Species,Date,Time,Percent_Cover,Density_Source,Density_ZM_field,Shoot Density_0.25m2,Canopy Height,Flowers,Fruits,Shoot Count (core),Leaf weight (g),Sheath weight (g),Roots+rhizome (g),Grazing Evidence,Epiphytes,Wasting,Tidal Depth,Distance to Edge Left,Distance to Edge Center,Distance to Edge Right,Distance to Last Shoot Left,Distance to Last Shoot Center,Distance to Last Shoot Right,Salinity,Sediment Type Left,Sediment Type Center,Sediment Type Right,QC notes,Certified_By,Certified_Date,data_source
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,7,ZM,7/14/10,7:23,1,Entire,7,7,10,0,0,4,0.17,0.005,0.079,N,Tr,Tr,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,8,ZM,7/14/10,7:23,1,Entire,4,4,10,0,0,1,0.028,0.002,0.015,N,Tr,Tr,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,9,ZM,7/14/10,7:23,2,Entire,12,12,11,0,0,2,0.044,0.003,0.025,N,Tr,Low,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,10,ZM,7/14/10,7:23,1,Entire,6,6,6,0,0,,,,,N,Tr,Low,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,11,ZM,7/14/10,7:23,1,Entire,1,1,5,0,0,,,,,N,Tr,Tr,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/14/2010,Duck Harbor Beach,MA20.1,B,12,ZM,7/14/10,7:23,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,gravel,gravel,gravel,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,1,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,2,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,3,ZM,7/15/10,7:00,1,Entire,2,2,15,0,0,4,0.115,0.007,0.049,N,Low,Low,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,4,ZM,7/15/10,7:00,1,Entire,2,2,9,0,0,2,0.083,0.005,0.029,N,Tr,Tr,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,5,ZM,7/15/10,7:00,1,Entire,1,1,7,0,0,2,0.044,0.002,0.016,N,Tr,Tr,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,6,ZM,7/15/10,7:00,1,Entire,2,2,15,0,0,3,0.123,0.006,0.048,N,Tr,High,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,7,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,8,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,9,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,10,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,11,ZM,7/15/10,7:00,1,Entire,1,1,6,0,0,2,0.068,0.004,0.008,N,Tr,Tr,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_7/15/2010,Duck Harbor Beach,MA20.1,C,12,ZM,7/15/10,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,30,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,1,ZM,8/2/11,7:00,2,Entire,33,33,15,0,0,7,0.3436,0.0066,0.1225,N,Tr,Tr,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,2,ZM,8/2/11,7:00,10,Entire,51,51,17,0,0,5,0.1413,0.0194,0.4182,N,Tr,Tr,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,3,ZM,8/2/11,7:00,1,Entire,6,6,13,0,0,4,0.1286,0,0.0644,N,Tr,Tr,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,4,ZM,8/2/11,7:00,1,Entire,10,10,11,0,0,3,0.0752,0.0041,0.0497,N,Tr,Tr,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,5,ZM,8/2/11,7:00,1,Entire,2,2,18,0,0,3,0.1596,0.025,0.1291,N,Low,Tr,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,6,ZM,8/2/11,7:00,70,TL,45,180,25,0,8,7,0.5298,0.0524,0.2393,N,Low,Low,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,7,ZM,8/2/11,7:00,90,TR,50,200,25,0,6,8,0.4754,0.0905,0.2934,N,Low,Low,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,8,ZM,8/2/11,7:00,70,TR,19,76,31,0,7,4,0.2718,0.0259,0.1975,N,High,Low,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,9,ZM,8/2/11,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,10,ZM,8/2/11,7:00,0,,0,0,,0,0,0,0,0,0,,,,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,11,ZM,8/2/11,7:00,50,BR,49,196,26,0,4,8,1.2481,0.2036,0.5637,N,Low,Low,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_8/2/2011,Duck Harbor Beach,MA20.1,A,12,ZM,8/2/11,7:00,100,BL,65,260,26,0,14,14,1.3727,0.0589,0.6042,N,Low,Low,Low,63.75,28.5,63.5,64.8,33.2,67.6,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,1,ZM,8/2/11,8:30,25,BR,9,36,29,0,0,7,1.1687,0.0398,1.5129,N,Tr,Tr,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,2,ZM,8/2/11,8:30,5,Entire,13,13,23,0,0,6,0.5745,0.0552,0.4377,N,Tr,Tr,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,3,ZM,8/2/11,8:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,4,ZM,8/2/11,8:30,2,Entire,3,3,16,0,0,4,0.2792,0.0271,0.097,N,Tr,Tr,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,5,ZM,8/2/11,8:30,25,BR,27,108,22,0,0,4,0.4964,0.0248,0.5504,N,Tr,High,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,6,ZM,8/2/11,8:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,7,ZM,8/2/11,8:30,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,8,ZM,8/2/11,8:30,40,BR,29,116,20,0,0,5,0.5364,0.0718,0.2813,N,Tr,High,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,9,ZM,8/2/11,8:30,3,Entire,20,20,5,0,0,8,0.8341,0.2021,1.0707,N,Tr,Tr,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,10,ZM,8/2/11,8:30,8,Entire,19,19,25,0,0,2,0.1694,0,0.3681,N,Tr,High,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,11,ZM,8/2/11,8:30,8,Entire,23,23,21,0,0,7,0.4988,0.0311,0.4578,N,Tr,High,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_8/2/2011,Duck Harbor Beach,MA20.1,B,12,ZM,8/2/11,8:30,25,TR,24,96,17,0,2,6,0.8362,0.0111,0.3974,N,Tr,High,Low,,,,,,,29.8,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,1,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,2,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,3,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,4,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,5,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,6,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,7,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,8,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,9,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,10,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,11,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_C_ESG_8/30/2011,Duck Harbor Beach,MA20.1,C,12,ZM,8/30/11,6:45,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,,cobble,cobble,cobble,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,1,ZM,7/4/12,5:15,60,BR,56,224,16,0,9,6,0.495,0.019,0.467,N,Tr,Low,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,2,ZM,7/4/12,5:15,75,TR,88,352,15,0,15,6,0.828,0,0.29,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,3,ZM,7/4/12,5:15,40,BL,32,128,20,0,4,6,0.402,0,0.143,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,4,ZM,7/4/12,5:15,25,BR,13,52,15,0,1,3,0.23,0.004,0.037,N,Tr,Low,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,5,ZM,7/4/12,5:15,30,TL,23,92,19,0,1,3,0.142,0,0.198,N,Tr,Low,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,6,ZM,7/4/12,5:15,40,TR,28,112,16,0,4,8,0.552,0.024,0.263,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,7,ZM,7/4/12,5:15,60,BR,52,208,15,0,26,9,0.484,0,0.163,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,8,ZM,7/4/12,5:15,55,BL,61,244,18,0,22,8,0.575,0.027,0.266,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,9,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,10,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,11,ZM,7/4/12,5:15,45,TL,53,212,14,0,7,7,0.368,0.009,0.3198,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_A_ESG_7/4/2012,Duck Harbor Beach,MA20.1,A,12,ZM,7/4/12,5:15,55,BL,71,284,14,0,4,8,0.313,0.015,0.52,N,Tr,High,Low,54.7,53.8,66.5,57.4,53.8,66.5,30.9,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,1,ZM,7/4/12,5:15,80,BL,18,72,14,0,6,4,0.569,0.004,0.401,N,Tr,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,2,ZM,7/4/12,5:15,15,Entire,24,24,20,0,0,3,0.226,0,0.066,N,Low,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,3,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,4,ZM,7/4/12,5:15,5,Entire,13,13,8,0,0,11,0.748,0.016,0.601,N,Tr,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,5,ZM,7/4/12,5:15,30,BL,13,52,13,0,14,4,0.147,0,0.207,N,Tr,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,6,ZM,7/4/12,5:15,3,Entire,9,9,9,0,0,3,0.187,0,0.082,N,Tr,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,7,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,8,ZM,7/4/12,5:15,60,BL,28,112,8,0,3,3,0.09,0.004,0.252,N,Tr,High,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,9,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
CACO_DH_B_ESG_7/4/2012,Duck Harbor Beach,MA20.1,B,10,ZM,7/4/12,5:15,0,,0,0,,0,0,0,0,0,0,,,,Low,,,,,,,31.1,sand,sand,sand,,"Holly Plaisted, NCBN",6/16/20,NCBN_SeagrassTransects_2003-2020_extra_FIIS_2007_dates_removed_ 20211005
